BillingId,Customer_id,Amount,Date,Year
703,79,460.3254198,01-01-2016,2016
704,79,423.9485394,01-02-2016,2016
705,79,971.3875895,01-03-2016,2016
706,79,329.3441275,01-04-2016,2016
707,79,175.3011172,01-05-2016,2016
708,79,848.3786144,01-06-2016,2016
709,79,654.0263602,01-07-2016,2016
710,79,70.10674368,01-08-2016,2016
711,79,528.2090242,01-09-2016,2016
712,80,728.8388725,01-01-2016,2016
713,80,36.42188449,01-02-2016,2016
714,80,515.660285,01-03-2016,2016
715,80,306.5158693,01-04-2016,2016
716,80,206.3521688,01-05-2016,2016
717,80,100.4984775,01-06-2016,2016
718,80,4.660357903,01-07-2016,2016
719,80,85.63412406,01-08-2016,2016
720,80,850.6490574,01-09-2016,2016
721,81,279.4160105,01-01-2016,2016
722,81,782.853219,01-02-2016,2016
723,81,725.057006,01-03-2016,2016
724,81,384.9187595,01-04-2016,2016
725,81,917.0613559,01-05-2016,2016
726,81,75.05506449,01-06-2016,2016
727,81,1.077436657,01-07-2016,2016
728,81,947.7987932,01-08-2016,2016
729,81,321.5313908,01-09-2016,2016
730,82,549.7114831,01-01-2016,2016
731,82,921.2212922,01-02-2016,2016
732,82,146.4577979,01-03-2016,2016
733,82,310.7410265,01-04-2016,2016
734,82,254.2397843,01-05-2016,2016
735,82,749.9576265,01-06-2016,2016
736,82,238.8691829,01-07-2016,2016
737,82,74.6458435,01-08-2016,2016
738,82,87.96680555,01-09-2016,2016
739,83,91.49982307,01-01-2016,2016
740,83,446.3465986,01-02-2016,2016
741,83,497.665026,01-03-2016,2016
742,83,764.7897761,01-04-2016,2016
743,83,33.2723931,01-05-2016,2016
744,83,753.7262443,01-06-2016,2016
745,83,7.077993714,01-07-2016,2016
746,83,547.6531654,01-08-2016,2016
747,83,263.2497392,01-09-2016,2016
748,84,347.6404675,01-01-2016,2016
749,84,117.0352293,01-02-2016,2016
750,84,228.0132136,01-03-2016,2016
751,84,850.259706,01-04-2016,2016
752,84,64.85162403,01-05-2016,2016
753,84,416.8406993,01-06-2016,2016
754,84,363.2762107,01-07-2016,2016
755,84,136.3598826,01-08-2016,2016
756,84,753.082244,01-09-2016,2016
757,85,543.6439132,01-01-2016,2016
758,85,280.6921998,01-02-2016,2016
759,85,301.0838647,01-03-2016,2016
760,85,893.9403733,01-04-2016,2016
761,85,871.9160292,01-05-2016,2016
762,85,499.1217747,01-06-2016,2016
763,85,897.1722168,01-07-2016,2016
764,85,762.4765678,01-08-2016,2016
765,85,742.0447442,01-09-2016,2016
766,86,890.645349,01-01-2016,2016
767,86,577.1915541,01-02-2016,2016
768,86,556.8215363,01-03-2016,2016
769,86,809.8523255,01-04-2016,2016
770,86,423.5995244,01-05-2016,2016
771,86,79.92320018,01-06-2016,2016
772,86,231.7917965,01-07-2016,2016
773,86,919.9346707,01-08-2016,2016
774,86,645.6722268,01-09-2016,2016
775,87,732.7606663,01-01-2016,2016
776,87,314.8213811,01-02-2016,2016
777,87,666.5480099,01-03-2016,2016
778,87,693.7860602,01-04-2016,2016
779,87,538.494317,01-05-2016,2016
780,87,894.0710598,01-06-2016,2016
781,87,783.855744,01-07-2016,2016
782,87,816.9004969,01-08-2016,2016
783,87,477.4271649,01-09-2016,2016
784,88,471.5544064,01-01-2016,2016
785,88,890.5116681,01-02-2016,2016
786,88,630.2247536,01-03-2016,2016
787,88,393.8362073,01-04-2016,2016
788,88,418.9457109,01-05-2016,2016
789,88,533.7627013,01-06-2016,2016
790,88,697.7412216,01-07-2016,2016
791,88,2.938818671,01-08-2016,2016
792,88,257.3280527,01-09-2016,2016
793,89,207.817856,01-01-2016,2016
794,89,364.1791938,01-02-2016,2016
795,89,999.2549431,01-03-2016,2016
796,89,550.9808049,01-04-2016,2016
797,89,928.5908048,01-05-2016,2016
798,89,989.4475731,01-06-2016,2016
799,89,592.1767475,01-07-2016,2016
800,89,294.4086282,01-08-2016,2016
801,89,639.8540513,01-09-2016,2016
802,90,370.9829417,01-01-2016,2016
803,90,659.9875824,01-02-2016,2016
804,90,730.0702738,01-03-2016,2016
805,90,199.477191,01-04-2016,2016
806,90,313.0367678,01-05-2016,2016
807,90,383.3315141,01-06-2016,2016
808,90,505.7916924,01-07-2016,2016
809,90,488.9167288,01-08-2016,2016
810,90,201.7926252,01-09-2016,2016
811,91,395.6750323,01-01-2016,2016
812,91,921.2574512,01-02-2016,2016
813,91,421.135973,01-03-2016,2016
814,91,88.70151314,01-04-2016,2016
815,91,856.1901679,01-05-2016,2016
816,91,239.9290779,01-06-2016,2016
817,91,161.2400729,01-07-2016,2016
818,91,30.40008493,01-08-2016,2016
819,91,779.6525084,01-09-2016,2016
820,92,382.5355555,01-01-2016,2016
821,92,287.0247729,01-02-2016,2016
822,92,519.5715643,01-03-2016,2016
823,92,669.4878423,01-04-2016,2016
824,92,365.3818538,01-05-2016,2016
825,92,487.5200327,01-06-2016,2016
826,92,41.20319378,01-07-2016,2016
827,92,313.5019832,01-08-2016,2016
828,92,78.33497503,01-09-2016,2016
829,93,27.74681566,01-01-2016,2016
830,93,372.6140479,01-02-2016,2016
831,93,976.0335704,01-03-2016,2016
832,93,243.8612722,01-04-2016,2016
833,93,392.0955876,01-05-2016,2016
834,93,891.389682,01-06-2016,2016
835,93,328.9645274,01-07-2016,2016
836,93,10.53359381,01-08-2016,2016
837,93,154.5398322,01-09-2016,2016
838,94,824.2049166,01-01-2016,2016
839,94,705.2124017,01-02-2016,2016
840,94,901.5423259,01-03-2016,2016
841,94,560.3808973,01-04-2016,2016
842,94,14.00060401,01-05-2016,2016
843,94,352.2276891,01-06-2016,2016
844,94,558.8043141,01-07-2016,2016
845,94,146.8405585,01-08-2016,2016
846,94,138.7745662,01-09-2016,2016
847,95,105.9085417,01-01-2016,2016
848,95,244.1409054,01-02-2016,2016
849,95,950.1027445,01-03-2016,2016
850,95,208.8863587,01-04-2016,2016
851,95,870.4498955,01-05-2016,2016
852,95,722.2244708,01-06-2016,2016
853,95,480.5644593,01-07-2016,2016
854,95,719.6199261,01-08-2016,2016
855,95,899.5698722,01-09-2016,2016
856,96,136.5460149,01-01-2016,2016
857,96,661.3019756,01-02-2016,2016
858,96,298.5290652,01-03-2016,2016
859,96,666.4505452,01-04-2016,2016
860,96,324.8933997,01-05-2016,2016
861,96,431.6162287,01-06-2016,2016
862,96,899.5405915,01-07-2016,2016
863,96,542.0147349,01-08-2016,2016
864,96,307.5233082,01-09-2016,2016
865,97,549.8377477,01-01-2016,2016
866,97,846.0744763,01-02-2016,2016
867,97,763.6405507,01-03-2016,2016
868,97,201.2602772,01-04-2016,2016
869,97,30.93736162,01-05-2016,2016
870,97,396.8172155,01-06-2016,2016
871,97,947.5002531,01-07-2016,2016
872,97,922.0000015,01-08-2016,2016
873,97,682.3011494,01-09-2016,2016
874,98,206.866994,01-01-2016,2016
875,98,987.0129863,01-02-2016,2016
876,98,796.1718406,01-03-2016,2016
877,98,398.8927652,01-04-2016,2016
878,98,508.7513766,01-05-2016,2016
879,98,929.2418926,01-06-2016,2016
880,98,218.6025636,01-07-2016,2016
881,98,160.0986547,01-08-2016,2016
882,98,83.76229796,01-09-2016,2016
883,99,560.8405792,01-01-2016,2016
884,99,426.4894493,01-02-2016,2016
885,99,578.2493309,01-03-2016,2016
886,99,559.2379598,01-04-2016,2016
887,99,662.9336015,01-05-2016,2016
888,99,158.8704905,01-06-2016,2016
889,99,9.952098839,01-07-2016,2016
890,99,641.9826713,01-08-2016,2016
891,99,19.51250496,01-09-2016,2016
892,100,327.8578676,01-01-2016,2016
893,100,192.5450457,01-02-2016,2016
894,100,887.8530027,01-03-2016,2016
895,100,594.2936444,01-04-2016,2016
896,100,46.9117748,01-05-2016,2016
897,100,1.483971613,01-06-2016,2016
898,100,924.568748,01-07-2016,2016
899,100,692.9170726,01-08-2016,2016
900,100,518.3428141,01-09-2016,2016
901,101,711.081042,01-01-2016,2016
902,101,981.5966188,01-02-2016,2016
903,101,555.289069,01-03-2016,2016
904,101,992.1975769,01-04-2016,2016
905,101,152.0181275,01-05-2016,2016
906,101,954.792424,01-06-2016,2016
907,101,220.8264385,01-07-2016,2016
908,101,912.2694953,01-08-2016,2016
909,101,447.7085165,01-09-2016,2016
910,102,870.5917464,01-01-2016,2016
911,102,326.0349709,01-02-2016,2016
912,102,647.600171,01-03-2016,2016
913,102,74.50423739,01-04-2016,2016
914,102,948.7200263,01-05-2016,2016
915,102,5.052936538,01-06-2016,2016
916,102,132.8077208,01-07-2016,2016
917,102,760.5782578,01-08-2016,2016
918,102,277.4097261,01-09-2016,2016
919,103,651.5237933,01-01-2016,2016
920,103,275.7350219,01-02-2016,2016
921,103,880.2795562,01-03-2016,2016
922,103,468.9968636,01-04-2016,2016
923,103,357.9512274,01-05-2016,2016
924,103,829.3276734,01-06-2016,2016
925,103,548.8936375,01-07-2016,2016
926,103,111.3533856,01-08-2016,2016
927,103,557.0429108,01-09-2016,2016
928,104,424.6339662,01-01-2016,2016
929,104,579.7193569,01-02-2016,2016
930,104,381.8682097,01-03-2016,2016
931,104,572.9569586,01-04-2016,2016
932,104,314.185532,01-05-2016,2016
933,104,770.8166524,01-06-2016,2016
934,104,576.4266616,01-07-2016,2016
935,104,961.779455,01-08-2016,2016
936,104,467.2800291,01-09-2016,2016
937,105,40.6066006,01-01-2016,2016
938,105,301.4598871,01-02-2016,2016
939,105,486.4240808,01-03-2016,2016
940,105,332.4000014,01-04-2016,2016
941,105,152.3278423,01-05-2016,2016
942,105,199.6533809,01-06-2016,2016
943,105,307.5053019,01-07-2016,2016
944,105,529.9220746,01-08-2016,2016
945,105,960.9632336,01-09-2016,2016
946,106,986.9216702,01-01-2016,2016
947,106,840.6877302,01-02-2016,2016
948,106,865.9756807,01-03-2016,2016
949,106,279.3413597,01-04-2016,2016
950,106,491.254389,01-05-2016,2016
951,106,809.6604992,01-06-2016,2016
952,106,667.4303201,01-07-2016,2016
953,106,584.0431575,01-08-2016,2016
954,106,249.2330139,01-09-2016,2016
955,107,639.6695521,01-01-2016,2016
956,107,79.83685445,01-02-2016,2016
957,107,445.9937708,01-03-2016,2016
958,107,329.4774186,01-04-2016,2016
959,107,846.3554199,01-05-2016,2016
960,107,517.3481648,01-06-2016,2016
961,107,219.2395625,01-07-2016,2016
962,107,318.6025448,01-08-2016,2016
963,107,935.8167481,01-09-2016,2016
964,108,624.2537896,01-01-2016,2016
965,108,489.170029,01-02-2016,2016
966,108,108.2241176,01-03-2016,2016
967,108,724.2716304,01-04-2016,2016
968,108,635.0515041,01-05-2016,2016
969,108,497.0560158,01-06-2016,2016
970,108,930.2127583,01-07-2016,2016
971,108,550.18816,01-08-2016,2016
972,108,65.61793871,01-09-2016,2016
973,109,330.1100589,01-01-2016,2016
974,109,449.3356444,01-02-2016,2016
975,109,605.2303893,01-03-2016,2016
976,109,130.3180609,01-04-2016,2016
977,109,725.9774626,01-05-2016,2016
978,109,95.71978441,01-06-2016,2016
979,109,830.3364345,01-07-2016,2016
980,109,922.8004059,01-08-2016,2016
981,109,726.8869435,01-09-2016,2016
982,110,896.8927614,01-01-2016,2016
983,110,818.9603567,01-02-2016,2016
984,110,697.7900172,01-03-2016,2016
985,110,60.01059659,01-04-2016,2016
986,110,319.7374333,01-05-2016,2016
987,110,190.049931,01-06-2016,2016
988,110,3.366726327,01-07-2016,2016
989,110,761.3540524,01-08-2016,2016
990,110,270.8525711,01-09-2016,2016
991,111,313.5184632,01-01-2016,2016
992,111,869.8525377,01-02-2016,2016
993,111,105.2900591,01-03-2016,2016
994,111,707.8216371,01-04-2016,2016
995,111,804.9815007,01-05-2016,2016
996,111,81.38350816,01-06-2016,2016
997,111,19.0574113,01-07-2016,2016
998,111,511.1534378,01-08-2016,2016
999,111,667.198318,01-09-2016,2016
1000,112,196.0497932,01-01-2016,2016
1001,112,284.7085907,01-02-2016,2016
1002,112,93.59878772,01-03-2016,2016
1003,112,772.0458031,01-04-2016,2016
1004,112,722.0518009,01-05-2016,2016
1005,112,314.4623813,01-06-2016,2016
1006,112,466.6605386,01-07-2016,2016
1007,112,105.7721628,01-08-2016,2016
1008,112,300.5811483,01-09-2016,2016
1009,113,166.5638516,01-01-2016,2016
1010,113,212.5512873,01-02-2016,2016
1011,113,321.3324129,01-03-2016,2016
1012,113,818.5058563,01-04-2016,2016
1013,113,60.0443462,01-05-2016,2016
1014,113,652.0391482,01-06-2016,2016
1015,113,63.44158099,01-07-2016,2016
1016,113,737.173478,01-08-2016,2016
1017,113,54.2290666,01-09-2016,2016
1018,114,435.8807489,01-01-2016,2016
1019,114,583.0702173,01-02-2016,2016
1020,114,543.4347075,01-03-2016,2016
1021,114,660.1859549,01-04-2016,2016
1022,114,441.9517571,01-05-2016,2016
1023,114,513.0606829,01-06-2016,2016
1024,114,618.0860472,01-07-2016,2016
1025,114,115.1776733,01-08-2016,2016
1026,114,772.94456,01-09-2016,2016
1027,115,426.9759037,01-01-2016,2016
1028,115,354.7136868,01-02-2016,2016
1029,115,559.9350157,01-03-2016,2016
1030,115,485.5623294,01-04-2016,2016
1031,115,846.5570663,01-05-2016,2016
1032,115,304.6323321,01-06-2016,2016
1033,115,467.6383289,01-07-2016,2016
1034,115,947.911101,01-08-2016,2016
1035,115,4.439378238,01-09-2016,2016
1036,116,676.1575684,01-01-2016,2016
1037,116,465.4959557,01-02-2016,2016
1038,116,420.7625909,01-03-2016,2016
1039,116,395.1300263,01-04-2016,2016
1040,116,956.3837846,01-05-2016,2016
1041,116,173.9658301,01-06-2016,2016
1042,116,979.1339321,01-07-2016,2016
1043,116,566.692003,01-08-2016,2016
1044,116,267.561172,01-09-2016,2016
1045,117,919.2426576,01-01-2016,2016
1046,117,280.066598,01-02-2016,2016
1047,117,991.160931,01-03-2016,2016
1048,117,68.59533287,01-04-2016,2016
1049,117,501.2114141,01-05-2016,2016
1050,117,913.5856908,01-06-2016,2016
1051,117,610.8893976,01-07-2016,2016
1052,117,740.7900878,01-08-2016,2016
1053,117,609.9819418,01-09-2016,2016
1054,118,994.9908279,01-01-2016,2016
1055,118,879.5166044,01-02-2016,2016
1056,118,237.0934686,01-03-2016,2016
1057,118,56.23055624,01-04-2016,2016
1058,118,799.3638006,01-05-2016,2016
1059,118,802.2451629,01-06-2016,2016
1060,118,726.3345477,01-07-2016,2016
1061,118,682.4692308,01-08-2016,2016
1062,118,773.3199763,01-09-2016,2016
1063,119,33.65118761,01-01-2016,2016
1064,119,869.3286055,01-02-2016,2016
1065,119,981.3708063,01-03-2016,2016
1066,119,717.5521321,01-04-2016,2016
1067,119,319.2823112,01-05-2016,2016
1068,119,446.1683628,01-06-2016,2016
1069,119,994.5642258,01-07-2016,2016
1070,119,135.0301307,01-08-2016,2016
1071,119,33.0930129,01-09-2016,2016
1072,120,802.9541918,01-01-2016,2016
1073,120,641.1385029,01-02-2016,2016
1074,120,353.2125095,01-03-2016,2016
1075,120,130.4732035,01-04-2016,2016
1076,120,141.3133199,01-05-2016,2016
1077,120,627.8862094,01-06-2016,2016
1078,120,365.1322171,01-07-2016,2016
1079,120,886.8697631,01-08-2016,2016
1080,120,867.123265,01-09-2016,2016
1081,121,466.6277718,01-01-2016,2016
1082,121,449.1124677,01-02-2016,2016
1083,121,638.5350418,01-03-2016,2016
1084,121,322.984166,01-04-2016,2016
1085,121,137.9892524,01-05-2016,2016
1086,121,74.99467174,01-06-2016,2016
1087,121,40.88611289,01-07-2016,2016
1088,121,595.9744233,01-08-2016,2016
1089,121,86.81167195,01-09-2016,2016
1090,122,198.9698105,01-01-2016,2016
1091,122,435.7460681,01-02-2016,2016
1092,122,192.8549843,01-03-2016,2016
1093,122,90.73971135,01-04-2016,2016
1094,122,197.7211257,01-05-2016,2016
1095,122,206.8342436,01-06-2016,2016
1096,122,288.7233445,01-07-2016,2016
1097,122,498.3249409,01-08-2016,2016
1098,122,797.3660947,01-09-2016,2016
1099,123,817.832629,01-01-2016,2016
1100,123,134.1293687,01-02-2016,2016
1101,123,815.5681239,01-03-2016,2016
1102,123,966.2112759,01-04-2016,2016
1103,123,256.8206786,01-05-2016,2016
1104,123,363.8630224,01-06-2016,2016
1105,123,542.3074931,01-07-2016,2016
1106,123,89.10122394,01-08-2016,2016
1107,123,26.6070757,01-09-2016,2016
1108,124,751.2652249,01-01-2016,2016
1109,124,784.4261632,01-02-2016,2016
1110,124,808.1717976,01-03-2016,2016
1111,124,187.9116755,01-04-2016,2016
1112,124,649.2808073,01-05-2016,2016
1113,124,859.8508407,01-06-2016,2016
1114,124,264.6965013,01-07-2016,2016
1115,124,772.8435288,01-08-2016,2016
1116,124,791.9803307,01-09-2016,2016
1117,125,668.3478851,01-01-2016,2016
1118,125,299.5969407,01-02-2016,2016
1119,125,363.2311792,01-03-2016,2016
1120,125,958.3493953,01-04-2016,2016
1121,125,365.3640501,01-05-2016,2016
1122,125,402.9670313,01-06-2016,2016
1123,125,886.997815,01-07-2016,2016
1124,125,918.6620153,01-08-2016,2016
1125,125,391.3176701,01-09-2016,2016
1126,126,513.1885779,01-01-2016,2016
1127,126,944.5615965,01-02-2016,2016
1128,126,689.9128176,01-03-2016,2016
1129,126,940.5119586,01-04-2016,2016
1130,126,266.4873963,01-05-2016,2016
1131,126,233.6664895,01-06-2016,2016
1132,126,859.2784793,01-07-2016,2016
1133,126,162.0291151,01-08-2016,2016
1134,126,532.0914691,01-09-2016,2016
1135,127,62.7348054,01-01-2016,2016
1136,127,891.131916,01-02-2016,2016
1137,127,250.0720368,01-03-2016,2016
1138,127,653.6677982,01-04-2016,2016
1139,127,351.3090646,01-05-2016,2016
1140,127,717.9878112,01-06-2016,2016
1141,127,853.8953457,01-07-2016,2016
1142,127,120.6080853,01-08-2016,2016
1143,127,915.3481277,01-09-2016,2016
1144,128,844.5663621,01-01-2016,2016
1145,128,642.592273,01-02-2016,2016
1146,128,471.4722343,01-03-2016,2016
1147,128,867.0061646,01-04-2016,2016
1148,128,461.8089673,01-05-2016,2016
1149,128,744.6603933,01-06-2016,2016
1150,128,924.4381656,01-07-2016,2016
1151,128,370.9352097,01-08-2016,2016
1152,128,370.4296173,01-09-2016,2016
1153,129,221.632953,01-01-2016,2016
1154,129,978.886495,01-02-2016,2016
1155,129,461.868732,01-03-2016,2016
1156,129,808.4824447,01-04-2016,2016
1157,129,407.4348042,01-05-2016,2016
1158,129,357.5967581,01-06-2016,2016
1159,129,829.2783701,01-07-2016,2016
1160,129,662.8402206,01-08-2016,2016
1161,129,885.3900257,01-09-2016,2016
1162,130,639.786523,01-01-2016,2016
1163,130,816.1696652,01-02-2016,2016
1164,130,147.6054916,01-03-2016,2016
1165,130,812.9183535,01-04-2016,2016
1166,130,494.3480593,01-05-2016,2016
1167,130,44.23733321,01-06-2016,2016
1168,130,490.5238272,01-07-2016,2016
1169,130,333.5795205,01-08-2016,2016
1170,130,53.56289128,01-09-2016,2016
1171,131,29.65323782,01-01-2016,2016
1172,131,472.0617076,01-02-2016,2016
1173,131,843.5085871,01-03-2016,2016
1174,131,282.1871677,01-04-2016,2016
1175,131,508.8328125,01-05-2016,2016
1176,131,835.2862381,01-06-2016,2016
1177,131,455.3073972,01-07-2016,2016
1178,131,870.174183,01-08-2016,2016
1179,131,5.080103746,01-09-2016,2016
1180,132,675.6222022,01-01-2016,2016
1181,132,120.1872519,01-02-2016,2016
1182,132,266.9094224,01-03-2016,2016
1183,132,452.0697966,01-04-2016,2016
1184,132,512.2711785,01-05-2016,2016
1185,132,118.4345338,01-06-2016,2016
1186,132,653.2991504,01-07-2016,2016
1187,132,359.3087167,01-08-2016,2016
1188,132,187.4328362,01-09-2016,2016
1189,133,268.4813389,01-01-2016,2016
1190,133,893.9231333,01-02-2016,2016
1191,133,932.8026707,01-03-2016,2016
1192,133,339.7562786,01-04-2016,2016
1193,133,871.8663177,01-05-2016,2016
1194,133,406.3898981,01-06-2016,2016
1195,133,92.32512986,01-07-2016,2016
1196,133,251.2122129,01-08-2016,2016
1197,133,565.2313885,01-09-2016,2016
1198,134,544.2644125,01-01-2016,2016
1199,134,455.7620612,01-02-2016,2016
1200,134,287.9192938,01-03-2016,2016
1201,134,20.44433674,01-04-2016,2016
1202,134,738.403065,01-05-2016,2016
1203,134,29.63634106,01-06-2016,2016
1204,134,342.7644453,01-07-2016,2016
1205,134,446.7884536,01-08-2016,2016
1206,134,858.0555838,01-09-2016,2016
1207,135,683.5369079,01-01-2016,2016
1208,135,862.8238761,01-02-2016,2016
1209,135,233.1518187,01-03-2016,2016
1210,135,730.2221522,01-04-2016,2016
1211,135,956.2735253,01-05-2016,2016
1212,135,57.00785533,01-06-2016,2016
1213,135,918.9847231,01-07-2016,2016
1214,135,262.6371161,01-08-2016,2016
1215,135,431.3749466,01-09-2016,2016
1216,136,586.3468727,01-01-2016,2016
1217,136,647.639695,01-02-2016,2016
1218,136,701.197118,01-03-2016,2016
1219,136,661.2468262,01-04-2016,2016
1220,136,337.0178252,01-05-2016,2016
1221,136,68.30181081,01-06-2016,2016
1222,136,517.0664086,01-07-2016,2016
1223,136,354.3885239,01-08-2016,2016
1224,136,997.0248196,01-09-2016,2016
1225,137,603.0167175,01-01-2016,2016
1226,137,461.4203216,01-02-2016,2016
1227,137,708.1293901,01-03-2016,2016
1228,137,394.9630499,01-04-2016,2016
1229,137,312.0193921,01-05-2016,2016
1230,137,493.9693275,01-06-2016,2016
1231,137,622.4706106,01-07-2016,2016
1232,137,256.9897245,01-08-2016,2016
1233,137,202.6543507,01-09-2016,2016
1234,138,208.1088751,01-01-2016,2016
1235,138,770.1280916,01-02-2016,2016
1236,138,524.0257584,01-03-2016,2016
1237,138,529.5940357,01-04-2016,2016
1238,138,215.7767516,01-05-2016,2016
1239,138,477.4446678,01-06-2016,2016
1240,138,836.9647991,01-07-2016,2016
1241,138,77.5447838,01-08-2016,2016
1242,138,620.1397492,01-09-2016,2016
1243,139,931.535699,01-01-2016,2016
1244,139,822.0692034,01-02-2016,2016
1245,139,989.5935593,01-03-2016,2016
1246,139,752.4082412,01-04-2016,2016
1247,139,852.854754,01-05-2016,2016
1248,139,762.0864357,01-06-2016,2016
1249,139,981.4970438,01-07-2016,2016
1250,139,139.1812181,01-08-2016,2016
1251,139,289.4064007,01-09-2016,2016
1252,140,521.0877939,01-01-2016,2016
1253,140,906.6154048,01-02-2016,2016
1254,140,347.1150413,01-03-2016,2016
1255,140,987.4299239,01-04-2016,2016
1256,140,478.6550423,01-05-2016,2016
1257,140,935.3015028,01-06-2016,2016
1258,140,61.62185515,01-07-2016,2016
1259,140,699.8584612,01-08-2016,2016
1260,140,10.46876618,01-09-2016,2016
1261,141,346.6055116,01-01-2016,2016
1262,141,633.9080003,01-02-2016,2016
1263,141,721.8755944,01-03-2016,2016
1264,141,651.6424838,01-04-2016,2016
1265,141,881.1374232,01-05-2016,2016
1266,141,222.7197266,01-06-2016,2016
1267,141,721.1283226,01-07-2016,2016
1268,141,980.5758953,01-08-2016,2016
1269,141,498.6517163,01-09-2016,2016
1270,142,675.5106297,01-01-2016,2016
1271,142,166.4903979,01-02-2016,2016
1272,142,752.9095834,01-03-2016,2016
1273,142,85.92415202,01-04-2016,2016
1274,142,306.4243729,01-05-2016,2016
1275,142,566.477969,01-06-2016,2016
1276,142,320.7449645,01-07-2016,2016
1277,142,323.5090066,01-08-2016,2016
1278,142,5.411811359,01-09-2016,2016
1279,143,322.0475236,01-01-2016,2016
1280,143,915.769592,01-02-2016,2016
1281,143,658.0144248,01-03-2016,2016
1282,143,692.8288001,01-04-2016,2016
1283,143,0.731577481,01-05-2016,2016
1284,143,859.2173093,01-06-2016,2016
1285,143,555.2065558,01-07-2016,2016
1286,143,454.1831683,01-08-2016,2016
1287,143,791.383964,01-09-2016,2016
1288,144,527.5339749,01-01-2016,2016
1289,144,718.3461206,01-02-2016,2016
1290,144,989.1041752,01-03-2016,2016
1291,144,611.6645393,01-04-2016,2016
1292,144,532.9286846,01-05-2016,2016
1293,144,271.3850391,01-06-2016,2016
1294,144,746.0812191,01-07-2016,2016
1295,144,18.0561546,01-08-2016,2016
1296,144,409.2729893,01-09-2016,2016
1297,145,650.4421433,01-01-2016,2016
1298,145,941.2228968,01-02-2016,2016
1299,145,548.9044901,01-03-2016,2016
1300,145,449.1875598,01-04-2016,2016
1301,145,415.8844068,01-05-2016,2016
1302,145,260.6045541,01-06-2016,2016
1303,145,437.3202829,01-07-2016,2016
1304,145,462.9102823,01-08-2016,2016
1305,145,425.1642968,01-09-2016,2016
1306,146,303.5468597,01-01-2016,2016
1307,146,840.0113048,01-02-2016,2016
1308,146,87.22062878,01-03-2016,2016
1309,146,507.5131419,01-04-2016,2016
1310,146,178.0963771,01-05-2016,2016
1311,146,42.16406037,01-06-2016,2016
1312,146,236.6109432,01-07-2016,2016
1313,146,706.6676869,01-08-2016,2016
1314,146,432.1779191,01-09-2016,2016
1315,147,492.9011899,01-01-2016,2016
1316,147,751.8385002,01-02-2016,2016
1317,147,812.2756953,01-03-2016,2016
1318,147,996.3485855,01-04-2016,2016
1319,147,892.9357698,01-05-2016,2016
1320,147,791.3524024,01-06-2016,2016
1321,147,811.099882,01-07-2016,2016
1322,147,245.6752789,01-08-2016,2016
1323,147,882.0627375,01-09-2016,2016
1324,148,299.3350346,01-01-2016,2016
1325,148,30.14715177,01-02-2016,2016
1326,148,669.6608681,01-03-2016,2016
1327,148,785.1133935,01-04-2016,2016
1328,148,256.6531937,01-05-2016,2016
1329,148,850.850135,01-06-2016,2016
1330,148,643.3392956,01-07-2016,2016
1331,148,276.3865531,01-08-2016,2016
1332,148,938.3117144,01-09-2016,2016
1333,149,396.5021526,01-01-2016,2016
1334,149,700.0406465,01-02-2016,2016
1335,149,63.97923242,01-03-2016,2016
1336,149,474.9160956,01-04-2016,2016
1337,149,784.5968774,01-05-2016,2016
1338,149,105.0619464,01-06-2016,2016
1339,149,80.25710902,01-07-2016,2016
1340,149,759.8000609,01-08-2016,2016
1341,149,86.32035163,01-09-2016,2016
1342,150,450.5912778,01-01-2016,2016
1343,150,245.3923893,01-02-2016,2016
1344,150,301.4694488,01-03-2016,2016
1345,150,527.9953316,01-04-2016,2016
1346,150,18.76536599,01-05-2016,2016
1347,150,45.27052837,01-06-2016,2016
1348,150,779.2579937,01-07-2016,2016
1349,150,394.3418594,01-08-2016,2016
1350,150,250.7769345,01-09-2016,2016
1351,151,443.4677639,01-01-2016,2016
1352,151,844.896089,01-02-2016,2016
1353,151,849.2782827,01-03-2016,2016
1354,151,386.7840192,01-04-2016,2016
1355,151,53.11623471,01-05-2016,2016
1356,151,425.2909844,01-06-2016,2016
1357,151,693.4270977,01-07-2016,2016
1358,151,557.8036391,01-08-2016,2016
1359,151,591.3044951,01-09-2016,2016
1360,152,427.7614884,01-01-2016,2016
1361,152,357.9659556,01-02-2016,2016
1362,152,985.8969739,01-03-2016,2016
1363,152,3.299296432,01-04-2016,2016
1364,152,156.9649091,01-05-2016,2016
1365,152,537.615831,01-06-2016,2016
1366,152,139.0292398,01-07-2016,2016
1367,152,500.423333,01-08-2016,2016
1368,152,387.9128241,01-09-2016,2016
1369,153,733.5197219,01-01-2016,2016
1370,153,648.5992524,01-02-2016,2016
1371,153,245.031923,01-03-2016,2016
1372,153,802.9844343,01-04-2016,2016
1373,153,351.117129,01-05-2016,2016
1374,153,445.8098765,01-06-2016,2016
1375,153,784.8980303,01-07-2016,2016
1376,153,67.44490525,01-08-2016,2016
1377,153,775.519545,01-09-2016,2016
1378,154,636.8553926,01-01-2016,2016
1379,154,201.7789741,01-02-2016,2016
1380,154,650.6238392,01-03-2016,2016
1381,154,647.503981,01-04-2016,2016
1382,154,745.2772649,01-05-2016,2016
1383,154,616.7475189,01-06-2016,2016
1384,154,209.8375678,01-07-2016,2016
